0.83360165,-2.1923707,-0.8837235,-1.2368519,-0.62777555,1.6858482,-0.9271978,0.3056767,-2.2022746,-0.7867442,-1.3977556,-3.164962,-0.38772058,-2.2431376,-3.5598793,4.694214,-1.9377553,0.3084787,5.1030746,-1.1514165,-1.0125222,-0.49831548,-1.0754094,-3.20236,-3.559562,-0.3638623,-1.0651585,2.7530844,-2.818932,0.5814582,-2.759933,-1.9144343,-2.891457,1.5682733,-3.4360693,-1.2941729,-3.5676768,-1.5239642,-0.08187432,2.64545,1.2648054,-4.3583493,-1.9408113,1.5205003,-2.226106,-1.3974435,-1.0765165,-1.2298055,-1.9754573,-3.5024111,0.16458715,-3.0851877,0.6441571,-2.3515065,-0.36577022,-3.976498,-1.864674,0.20874088,-2.5822098,1.496211,-3.9519267,-0.6777138,-3.7461135,4.631655,-0.14173101,-1.856011,1.0784771,-0.4055463,1.4817976,-1.8474978,-0.62542164,-2.6016338,0.7163234,-0.55608946,-2.59665,-3.3752735,-3.2168846,-2.6457644,-1.919761,-4.4065485,-0.49520233,-3.16216,-2.676182,0.70327055,-0.116953455,7.243215,-5.5228953,0.1669682,-1.8658046,-1.367106,-0.9342087,-0.08314059,1.9476949,1.889949,1.1517627,-0.3575346,0.9431817,-3.9169023,-2.5312917,-2.4533255,-1.0679953,-1.3024719,-0.5842049,-4.674348,-0.9173919,0.026572915,0.5675997,-0.52145314,-3.1614745,-2.39329,-2.4482496,-0.846794,-1.934822,-2.3413785,-1.9225646,-2.2176807,-2.9116201,-3.369427,-2.634532,-1.9476454,-1.4451308,1.1313343,-0.78430825,-1.719823,0.08037042,-1.7640089,-4.129463,-2.0618415,
-1.3328458,-0.66799057,-0.10042272,1.0884815,-0.5239616,-0.062027916,-0.44930094,-0.63456583,-0.2084215,-0.14516087,-0.2586882,-0.2818037,-0.09692833,0.06702744,-0.16316123,-0.2074787,-0.15422311,-0.12954156,-0.6413621,-0.25478575,-0.16855781,-0.2904575,-0.30739096,-0.32688013,-0.121308066,-0.25090683,-0.23575069,-0.14402848,-0.22466017,-0.107173964,-1.1211909,-0.37807965,-0.32704,-0.13870291,-0.27565172,-0.2510711,0.743705,1.2740604,-0.258551,-0.22264597,-0.17134716,-0.4799617,-0.14875104,-0.29658625,0.70115334,-0.1748209,-0.1688927,-0.2246876,-0.16289692,0.38441736,0.31870344,-0.18702076,-0.21777451,-0.23528017,-0.15460254,-0.09458333,-0.16825052,0.6615228,-0.22935586,-0.30535102,0.1854913,0.5814252,-0.517951,-0.21541986,
-1.4195344,-1.3745025,-1.3529173,-1.3627476,-1.3933568,-1.4336869,-1.457107,-1.4605931,-1.4543244,-1.43692,-1.4170033,-1.384911,-1.3523903,-1.3357271,-1.3510841,-1.4047552,-1.4802358,-1.5401864,-1.5878242,-1.6210958,-1.6730418,-1.7425075,-1.8073351,-1.8422838,
---
0.026087655,-0.10095355,-0.042989887,-0.06520499,0.051201683,0.019667985,0.009536475,0.018830406,-0.02632954,-0.03432179,0.06983684,0.06519421,0.118912905,0.17688592,0.12475985,0.11968679,0.051844493,0.08550047,0.25545275,0.030393347,0.035653263,0.04596161,0.060016274,-0.20257264,-0.063171975,-0.03394961,0.046167325,0.02151104,0.0961112,0.14822452,0.030208781,-0.114190914,-0.04995123,0.0033935644,-0.069686994,-0.05850165,-0.1251518,-0.06875869,-0.11797818,-0.07494208,-0.14974098,-0.04322283,-0.22677417,-0.04838911,-0.16476472,-0.00862546,0.054418772,0.64173514,0.05381468,0.028988741,0.04115548,0.049045082,0.046379574,0.043345977,0.054416887,0.06299998,0.076377384,0.115518905,0.14526433,0.14729999,0.11190542,0.1011362,0.10019872,0.11869842,0.14923726,0.14568917,0.15486047,0.16454877,0.1564719,0.12846191,0.1129934,0.14123434,0.1641903,0.15790617,0.14848149,0.15246482,0.13792367,0.1434912,0.15466806,0.14362004,0.13537641,0.116774745,0.096028335,0.06765492,0.04601163,0.021485526,-0.006856947,-0.0148100285,-0.048721474,-0.06698752,-0.06386523,-0.06507346,-0.064269304,-0.095164485,-0.0831623,-0.06717634,-0.55851465,-0.3374837,-0.34498638,-0.09765913,0.085142255,0.018410645,0.14344946,0.15572171,0.28453872,0.2598132,0.2179171,0.31411985,0.24912761,0.29940152,0.2955126,0.3039237,0.21177837,-0.034685858,0.12675408,0.061399832,0.10554216,-0.11190903,0.20284529,0.0820979,0.08159641,0.06025409,0.11865161,0.054922532,-0.06801617,0.032587115,0.24041237,0.008949202,-0.13793774,0.0636027,-0.10508104,-0.09882763,0.017544722,-0.08731617,0.13608135,-0.17040344,-0.21649577,-0.12327596,-0.31138074,-0.06907452,-0.24432671,-0.3139143,-0.25949666,-0.40352023,0.97211105,0.07319284,0.14038417,-0.19016899,-3.2765195,-1.3482015,
0.16286632,-0.13949095,-0.12231766,-0.09623816,-0.074844375,-0.24088281,-0.068942286,-0.14891666,-0.3182427,-0.24126944,-0.32901233,-0.2501313,-0.2920559,-0.36799392,-0.26951087,-0.23891218,-0.05801655,-0.07231234,-0.057576936,0.13711087,-0.13970506,0.14638028,0.19090468,0.113511175,0.24615733,-0.008050514,0.083090454,0.06699242,0.17875154,0.21525343,0.16384135,0.13526668,0.05839796,0.09554365,0.027638426,0.034501486,0.003002283,0.021790719,-0.12569751,-0.008761693,-0.18056756,0.027494732,-0.15828831,-0.0517301,-0.025214795,-0.02380751,0.102599084,-0.30135822,-0.35662898,-0.27008086,-0.2833775,-0.29303136,-0.3197122,-0.2966369,-0.28279996,-0.2570929,-0.24459344,-0.23000214,-0.22539559,-0.2003528,-0.15819395,-0.11591611,-0.09763987,-0.06788636,-0.056859367,-0.055075753,-0.066610195,-0.01872178,-0.02634471,-0.05185201,-0.076765455,-0.04379349,-0.021663211,-0.0053224596,0.0152227115,-0.010627411,-0.042976923,-0.07310832,-0.05702651,-0.04730918,-0.02326296,-0.021045055,-0.025217175,-0.047824536,-0.04521117,-0.08297476,-0.07717856,-0.07798181,-0.08444791,-0.1224814,-0.16477393,-0.17168869,-0.16996367,-0.17443466,-0.2305552,-0.5111811,-0.6671936,-0.72441804,-0.77886295,-0.6349722,-0.47842517,-0.48168418,-0.4139944,-0.26342607,-0.0037666622,0.17809956,0.0016985646,0.15181424,0.22409938,0.062255576,0.24252065,0.068778366,0.2780076,0.16986649,0.17866829,0.28014937,0.058710717,0.11008355,0.17181894,0.10173532,0.045515765,-0.033953678,0.10530072,0.06416157,0.108741015,0.00974794,0.16215315,0.2607557,0.18026903,0.2317538,0.059450515,0.24570234,-0.014145214,-0.035678722,0.38474452,0.2958562,0.23519997,0.10261591,0.17497917,0.011205126,0.11274732,0.13796385,-0.061127674,-0.41909316,-0.13968982,0.40837106,0.23701733,0.48284572,0.920803,-1.2746027,
-0.2653694,-0.19371726,-0.28759575,-0.11272399,-0.033941377,-0.15799914,-0.08313969,-0.16146795,-0.23709317,-0.23476191,-0.14286594,-0.19248821,-0.0631831,-0.0689842,-0.032817673,-0.0649329,-0.115702726,0.05283524,-0.21862322,-0.03732548,-0.010350516,0.12585466,-0.0418647,0.07154156,0.0020282334,0.18313688,0.20690478,0.16006084,0.27699286,0.2072243,0.22942734,0.12798156,0.19292931,0.21058922,-0.06513394,0.12019264,0.30267972,0.11644131,0.2278878,0.16179346,0.251746,0.18305217,0.2705961,0.17579058,0.22380224,0.39560398,0.19499536,0.15170161,0.08247849,0.06553596,0.058450844,0.06396403,0.05910991,0.044640463,0.028252421,0.019939555,0.0010161854,-0.058412332,-0.11115443,-0.12369644,-0.11943075,-0.10443145,-0.08108417,-0.058912896,-0.036920458,-0.0255762,-0.012486077,-0.021667942,-0.03358733,-0.025834467,-0.019359909,-0.0015174121,0.010746234,0.009395159,0.021043848,0.010226555,-0.0021681867,-0.017066276,-0.003611601,0.0075433305,0.007598808,0.0037716713,0.013372683,0.028236449,0.009176415,0.021999583,0.04818147,0.06404804,0.080447026,0.07150102,0.100060806,0.10540758,0.08867541,0.046605896,0.04264418,-0.052802816,-0.9737241,-0.726287,-0.21117656,-0.344556,-0.124932535,0.14291175,-0.044162203,0.06957325,-0.017651921,-0.03588005,0.10826547,0.20494983,0.05539942,0.33886522,0.20596881,0.08408128,0.08513312,0.057197478,0.10179931,-0.08001488,0.12220236,0.118165955,0.038755532,0.1947986,0.06299001,0.3623528,0.29430655,0.13203035,0.30680713,0.04801271,0.045880787,0.03533534,0.035303637,0.08458511,-0.025472017,0.05013058,0.022599224,-0.13241214,-0.08426653,0.11271371,-0.13348277,-0.3232308,-0.11863961,-0.1666226,-0.2918759,-0.63401973,-0.36084828,-0.29021853,0.4032282,-0.4126057,0.0131154405,-0.49965772,-2.0987434,-1.8980542,
0.6685764,0.3854822,0.05402525,0.023852224,0.056557477,0.14790574,-0.042441647,-0.08288888,0.058324322,0.0828742,0.025735082,-0.06593399,-0.0684965,-0.16481782,-0.30177817,-0.13631839,-0.28863743,-0.06534583,-0.25531074,-0.08971754,-0.09015004,-0.0628378,-0.16289105,0.014128044,-0.017737377,-0.23464222,-0.084678255,0.0020692511,0.23027597,0.031175373,0.2784816,0.033751737,0.122487195,0.016663073,-0.06462124,0.049020696,-0.11891385,0.0024981068,-0.22877462,0.016115598,0.06326224,0.02787883,0.02420724,0.12947817,0.02320272,0.03728021,0.26734042,-0.5589366,0.06825726,0.013670506,-0.008536694,-0.032369178,-0.034295212,-0.0141970925,0.017439293,0.043950047,0.086929426,0.1189756,0.14101899,0.16563365,0.15716374,0.14591628,0.17103451,0.19224879,0.22824094,0.24640204,0.21683447,0.20284614,0.20454124,0.19553503,0.17948678,0.18205401,0.17281812,0.15603492,0.13931397,0.12729654,0.117463045,0.12634434,0.14830408,0.1770586,0.20682389,0.20925182,0.16203368,0.11799889,0.06282919,0.039026096,0.037051484,0.052695308,0.043365836,0.054537483,0.060323365,0.064216904,0.051446896,0.03413289,0.038524114,0.062206566,-0.044167545,-0.20910583,-0.36039168,-0.3989788,-0.41859403,-0.39603794,-0.17722303,0.04972243,-0.08646281,-0.1654188,0.115722835,0.21977094,-0.08768773,0.005726742,0.09775224,0.124508254,0.029512508,-0.034943648,0.01753828,-0.058351275,0.075421765,0.031741913,-0.2298371,-0.03127305,0.026624754,-0.15983172,0.0042373626,-0.063240334,0.10125095,-0.081535175,-0.00143094,0.24433452,0.06431403,0.050864182,0.18136407,0.16657722,0.061387777,-0.061960936,0.05715743,0.041121393,0.104216784,0.18594395,0.034008943,0.26876107,0.18115568,-0.05062865,-0.11559925,0.7693743,0.21403608,-0.5305895,-0.10616953,0.16296712,-2.5326653,0.21601334,
-0.8597941,-0.43969074,-0.18847176,-0.18417753,0.031122169,-0.18750747,-0.14575538,0.029530352,-0.1719344,-0.11841247,-0.07436438,-0.045532376,-0.013549011,0.115063645,0.059294123,0.13168465,-0.04858903,0.21539426,0.053260878,0.0016615932,0.20746386,0.15007225,0.094864905,0.3975607,0.2854722,0.21916154,0.4323463,0.11881521,0.27626163,0.18888877,0.1623152,0.16970813,0.049520113,-0.055985555,-0.0027182605,-0.10332419,-0.06513712,0.05994849,0.01236729,-0.035210986,-0.09912274,-0.11829184,-0.1002518,-0.23087873,-0.15464309,-0.2752056,0.07261171,0.7336893,-0.37144917,-0.2424638,-0.2536598,-0.23504768,-0.21808718,-0.20166759,-0.22523727,-0.22951064,-0.23847282,-0.25157946,-0.24447778,-0.25350773,-0.27047598,-0.2806912,-0.23740473,-0.19682395,-0.14443518,-0.10875525,-0.067790434,-0.035387103,-4.747257E-4,0.0128114335,0.04384356,0.07075625,0.074759685,0.10328848,0.123282395,0.14252333,0.18421432,0.20848878,0.20809019,0.22906905,0.25537318,0.2767788,0.2618432,0.2588824,0.24468802,0.23826925,0.23337035,0.24241681,0.23130438,0.21314329,0.16992572,0.13419032,0.12421646,0.08482414,0.07137313,0.035799906,0.666611,0.5356053,0.34284246,-0.06956453,-0.28902403,-0.117976114,-0.42782828,-0.2376284,-0.3171592,-0.36394686,-0.5216735,-0.26462016,-0.3675578,-0.26148123,-0.43997905,-0.29190752,-0.2527084,-0.20689313,-0.20336923,-0.339245,-0.20977615,-0.3514513,-0.2597989,-0.024438892,-0.18792115,-0.07094252,0.1006687,-0.015983654,0.007393573,-0.10066205,0.1940964,0.14033775,0.19649656,0.3035824,0.19615401,0.2721916,0.26825812,0.45355234,0.35751012,0.17942931,0.20493054,0.09421192,0.18551719,0.2697277,0.30160117,0.5027368,0.4278877,-0.06073804,0.3402299,0.17307283,0.10174585,-0.08826711,-1.0517012,1.1799151,
-0.17129263,0.06526913,-0.09093762,-0.11872764,-3.4587245E-4,-0.08534892,-0.15776478,-0.13912225,-0.29073387,-0.17641659,-0.20381811,-0.24300277,-0.17535879,-0.21198103,-0.1603579,-0.19888037,-0.05851128,-0.13219047,-0.07387057,-0.061377306,-0.058979202,0.16574745,-0.015336199,0.047360983,0.15126437,0.019444095,0.08055497,0.11016017,0.25878358,0.047247026,0.22174832,0.19811665,0.217313,0.293705,0.34559757,0.23389699,0.28574648,0.27308482,0.33550116,0.24735157,0.2340731,0.22904596,0.23962425,0.117343545,0.05010914,0.080008686,0.06284157,0.39557555,-0.17139481,-0.11158085,-0.12630932,-0.12885076,-0.10665614,-0.103304826,-0.10418096,-0.09902966,-0.077462815,-0.089646146,-0.077374995,-0.07567935,-0.10111966,-0.11412674,-0.11751633,-0.14304128,-0.15321933,-0.12321168,-0.07393358,-0.027669856,-0.0031760107,0.0124304015,0.010836057,0.0038867875,9.034074E-4,-0.0038373012,-0.008231417,-0.018560978,-0.022447774,-0.03798517,-0.038088784,-0.02031115,0.008592257,0.016545635,0.021847406,0.028416945,0.023552876,0.023679547,0.057591084,0.08078387,0.06725919,0.07117215,0.10498387,0.12558585,0.10263521,0.08233096,0.12098593,0.236219,0.40392426,0.12532988,0.16428015,0.07634463,0.13414977,0.025026293,-0.17683028,0.06104339,-0.12842526,-0.18805663,-0.015569281,-0.17550391,-0.27586555,-0.1574857,-0.30363044,-0.22438177,-0.3215525,-0.10069435,-0.22390284,-0.2834069,-0.09264167,-0.07597849,-0.048227936,0.13651401,0.2085636,0.13199134,0.105537646,0.2588549,0.24075162,0.34829065,0.52641517,0.5087282,0.6023925,0.45644435,0.37902486,0.22841811,0.30515322,0.36948416,0.22153015,0.16854192,0.09203187,-0.030063227,0.033696868,-0.27527988,-0.403915,-0.7221712,-1.2004634,-1.1817564,0.25812852,0.0792725,0.3211547,-0.15171377,-0.14003114,-1.1273254,
-0.21675856,0.11423391,-0.023485368,0.18399699,0.15315807,0.074758604,0.17006981,0.19777554,0.032873303,0.0016124866,0.14167655,0.04616618,0.019100755,0.010836235,0.13836801,0.008908588,0.07873474,0.1069536,0.0071966797,0.2207373,-0.06495547,0.10607685,0.07513386,0.07991472,0.09749588,0.109213814,-0.076890945,-0.013747704,-0.19128606,0.032415163,-0.111782745,-0.020782035,-0.033935096,-0.09574266,-0.008561273,-0.07646081,0.041787464,0.009717076,-0.011347883,0.009023235,0.08710974,0.061307464,0.17831163,0.07799878,0.14052692,0.21193622,-0.025464306,0.20646478,-0.08177671,-0.03179893,0.05047955,0.100179866,0.123126,0.11105017,0.13167183,0.1286207,0.110261746,0.09212631,0.108174354,0.114327915,0.10342553,0.065142035,0.06121767,0.09382439,0.10850722,0.091890335,0.091328114,0.08785464,0.056352794,0.03936491,0.062412325,0.09865451,0.11916544,0.13431472,0.14800213,0.14794622,0.12734988,0.11231283,0.121841766,0.13562764,0.13194554,0.14428963,0.14440806,0.14497244,0.10942183,0.039340246,0.03183239,0.05189837,0.046123195,0.032303832,0.043277305,0.031308904,0.016853949,-0.036034826,-0.07886767,-0.078272775,1.1216575,0.820461,0.7658376,0.44080842,0.5316133,0.31407207,0.28283173,0.07993882,0.30152562,-0.025186107,0.20158675,0.05507908,0.23825032,-0.005529524,0.096640594,-0.03584944,-0.25071004,-0.13481012,-0.3357976,-0.21873976,-0.27747148,-0.41955748,-0.29873693,-0.33324718,-0.30428648,-0.32715285,-0.4508929,-0.2600826,-0.35070115,-0.23116493,-0.24816255,-0.33034468,-0.17422652,-0.36292338,-0.28785968,-0.3907024,-0.3387728,-0.0076263486,0.012899937,0.075523764,0.052327167,0.0730064,0.36683232,0.15729994,0.43203804,0.46466124,0.16835465,-0.7252481,-0.1555075,0.65869063,0.07954618,-0.04467023,2.709984,-1.5882246,
1.3390911,-0.16186428,-0.24607067,-0.35000342,-0.27509668,-0.20796089,0.047008235,-0.16216804,-0.19823036,-0.2867818,-0.18677059,-0.32288426,-0.33552876,-0.22099186,-0.056869056,0.055977676,0.45211768,0.7645053,0.6553482,0.47167578,0.20537291,0.14558282,0.0076906877,-0.010953084,-0.25985685,-0.16239843,-0.10405388,-0.15909134,-0.10277325,-0.018682996,0.17739373,0.022357272,-0.14520194,-0.12992167,-0.3601708,-0.19716837,-0.39570385,-0.4008161,-0.18470909,-0.29533908,5.8868027E-4,0.33799544,0.6344235,0.46916956,0.41007376,0.43311322,0.77971715,-1.453701,-4.826852E-4,0.015405432,0.022857312,0.014159237,-0.006878356,-0.0012461675,0.0052124797,0.011892192,0.015757902,0.030985463,0.043121547,0.014668934,0.005183711,0.010560601,0.032157242,0.037481815,0.03984756,0.02900333,0.012299715,-0.009122646,-0.014922139,-0.017629785,-0.013335601,-0.015475373,-0.008550663,0.0027482084,0.025527831,0.03607912,0.029551998,0.007826911,-0.0059933267,-0.0073063443,0.011275744,0.0213469,0.029105734,0.014786308,0.021731526,0.0064233644,-5.051028E-4,-0.0031119753,-0.018090367,-0.023957273,-0.0011567894,-0.0019534354,-0.026486905,-0.04060725,-0.058874365,-0.06536349,-0.18334137,0.13667117,0.2828613,0.40988904,0.23571667,-0.02573015,-0.19993465,-0.6525743,-0.59845936,-0.71309763,-0.4915639,-0.16168657,0.34383276,0.54515666,0.6880554,0.5874607,0.3587708,0.013137748,-0.0030855832,-0.3240918,-0.37752345,-0.42401204,-0.087810226,0.004707686,0.24285729,0.405651,0.55512255,0.61783636,0.2149963,0.18414307,-0.33981666,-0.4824964,-0.64594746,-0.79269814,-0.64836866,-0.34914517,0.038483717,0.3336001,0.5105175,0.36385733,0.42152867,-0.04170808,-0.18867895,-0.5455578,-0.49052525,-0.7324955,0.12098352,1.866557,0.13398144,0.013516776,-0.7284306,0.8353206,0.35054305,-0.5259225,
1.0354748,-0.04182236,-0.08784376,0.03449275,-0.06431184,-0.024170062,0.08948434,0.08844331,0.088314705,-0.02681647,0.15423606,0.035453275,0.14694107,0.15832652,0.0055438858,0.047154058,0.071100056,0.04862488,0.03745937,0.17285061,-0.01683724,0.038101688,0.016636316,-0.20209238,-0.36229262,-0.36239982,-0.17797133,-0.09635268,0.045362942,-0.18445197,-0.101617545,-0.10935582,-0.12104063,-0.16540143,-0.09016416,-0.11779211,-0.04031493,-0.07747856,-0.2069791,-0.018857429,-0.18165459,-0.26050505,0.027118882,0.010860046,0.09792893,0.035308752,-0.06889084,0.1551913,0.25752923,0.18738513,0.23644598,0.27626723,0.28038296,0.27590933,0.2595671,0.25784647,0.27106276,0.26084897,0.2124719,0.16064095,0.14277895,0.1069639,0.07471533,0.050727267,0.027397688,0.043478373,0.052331634,0.084026255,0.10387339,0.11571735,0.106110156,0.06559889,-0.010118853,-0.08049335,-0.12542766,-0.16176952,-0.17960049,-0.14564049,-0.11388054,-0.0916622,-0.057785492,-0.05224723,-0.066214584,-0.08051345,-0.076351486,-0.054696377,-0.041645873,-0.035656597,-0.041294865,-0.029497243,-0.01481486,-0.0033120443,-0.018260192,-0.03618949,-0.015819533,-0.01882363,-0.60249925,-0.14653634,0.39240408,0.5561345,0.3481494,0.48779187,0.4026384,0.21415406,0.40739486,0.30078444,0.32146323,0.27111387,-0.12751697,-0.010197895,0.05404599,0.19627261,0.12031655,0.006200787,-0.084797546,-0.21967983,-0.3220649,-0.5105047,-0.3073956,-0.1400665,-0.108309105,-0.06614742,-0.07335554,0.054506592,-0.16249852,-0.14519553,-0.016497787,-0.13927683,-0.16925389,0.18291567,-0.31499177,0.13283733,-0.14229499,-0.08145887,-0.2894528,-0.2879492,-0.2320329,0.06862724,-0.02705411,-0.21299908,-0.24704295,0.25824755,0.37639865,-0.3062116,0.8271121,-0.8265357,0.11215829,-0.007608943,-1.5990199,-0.8079058,
-0.44384345,-0.09352469,0.15565395,0.12657005,0.18346752,0.14705004,0.26597548,0.33232525,0.2958601,0.27291015,0.10244755,0.18924756,-0.041356925,0.02399086,-0.23239835,-0.40907958,-0.54316974,-0.6508411,-0.56406945,-0.48695275,-0.22172157,-0.14142503,0.20881006,0.722518,0.46241903,0.2429639,0.114507206,0.29154423,0.20284429,0.25009662,0.4071269,0.21765509,0.3166833,0.08409344,0.14218791,0.0038255437,-0.088229395,-0.24543348,-0.33966866,-0.43328768,-0.68908364,-0.60636157,-0.42668813,-0.2401121,0.10676717,0.42458132,0.70375085,-0.43784875,0.011789093,-0.030996345,0.008039976,-0.011004145,-0.0069165127,-0.0118094,-0.025010996,-0.009385494,0.020758344,0.015754474,0.011567325,-0.0124227675,-0.028342921,-0.05249876,-0.07376649,-0.10078309,-0.10846435,-0.11155322,-0.08850283,-0.07180778,-0.046684694,-0.027138824,-0.048230838,-0.0587733,-0.059467655,-0.06606943,-0.032312766,-0.015155208,0.0022952221,-0.017394913,-0.043121837,-0.07912129,-0.12955017,-0.15782367,-0.1718668,-0.16379449,-0.13855287,-0.10402503,-0.071229726,-0.033750027,-0.027645633,-0.05508275,-0.05643648,-0.063476615,-0.08179488,-0.09735396,-0.09243928,-0.17835791,0.55303556,0.1757955,-0.051148754,-0.25435504,-0.26032066,-0.07291001,0.17193311,0.2679466,0.24469368,0.11886474,0.0014354466,-0.26148602,-0.14741187,-0.3513487,-0.19449563,-0.3622351,-0.4132037,-0.13699758,0.104855105,0.4173393,0.35551313,0.42653403,0.34383217,0.183805,-0.15266936,-0.20142528,-0.29761842,0.017676553,-0.019714834,0.45781788,0.34947976,0.27519757,0.16341206,0.10801038,0.15677945,-0.16824473,-0.24015786,-0.53583455,-0.3931263,-0.5499203,-0.22439723,-0.30870944,-0.14653903,0.08020201,0.34042552,0.17116109,0.029871639,0.43346304,-0.541492,-0.080464214,-1.455011,2.1869287,0.5859655,-0.4838133,
